% U (Volt)	I (A)
-8.651000	2.888928E-5
-8.643000	2.914725E-5
-8.635000	2.949405E-5
-8.627000	3.009872E-5
-8.619000	3.053853E-5
-8.611000	3.086415E-5
-8.603000	3.133784E-5
-8.595000	3.184099E-5
-8.587000	3.212015E-5
-8.579000	3.281364E-5
-8.571000	3.351143E-5
-8.563000	3.378629E-5
-8.555000	3.431493E-5
-8.547000	3.483077E-5
-8.539000	3.521144E-5
-8.531000	3.596419E-5
-8.523000	3.639120E-5
-8.515000	3.673381E-5
-8.507000	3.750343E-5
-8.499000	3.813778E-5
-8.491000	3.856060E-5
-8.483000	3.906805E-5
-8.475000	3.958400E-5
-8.467000	4.019297E-5
-8.459000	4.074269E-5
-8.451000	4.126283E-5
-8.443000	4.198181E-5
-8.435000	4.260335E-5
-8.427000	4.357181E-5
-8.419000	4.377903E-5
-8.411000	4.466285E-5
-8.403000	4.513643E-5
-8.395000	4.575809E-5
-8.387000	4.667998E-5
-8.379000	4.705635E-5
-8.371000	4.778372E-5
-8.363000	4.867173E-5
-8.355000	4.937372E-5
-8.347000	5.021109E-5
-8.339000	5.069317E-5
-8.331000	5.151774E-5
-8.323000	5.226198E-5
-8.315000	5.301472E-5
-8.307000	5.379284E-5
-8.299000	5.463010E-5
-8.291000	5.551393E-5
-8.283000	5.626667E-5
-8.275000	5.726470E-5
-8.267000	5.775108E-5
-8.259000	5.861791E-5
-8.251000	5.936646E-5
-8.243000	6.003457E-5
-8.235000	6.086763E-5
-8.227000	6.161188E-5
-8.219000	6.251689E-5
-8.211000	6.329501E-5
-8.203000	6.428454E-5
-8.195000	6.482156E-5
-8.187000	6.587885E-5
-8.179000	6.676686E-5
-8.171000	6.731658E-5
-8.163000	6.855140E-5
-8.155000	6.918574E-5
-8.147000	7.024291E-5
-8.139000	7.107598E-5
-8.131000	7.185841E-5
-8.123000	7.261534E-5
-8.115000	7.355830E-5
-8.107000	7.457321E-5
-8.098500	7.546134E-5
-8.090500	7.647206E-5
-8.082500	7.728394E-5
-8.074500	7.815927E-5
-8.066500	7.930107E-5
-8.058500	8.010457E-5
-8.050500	8.134358E-5
-8.042500	8.231623E-5
-8.034500	8.317467E-5
-8.026500	8.431647E-5
-8.018500	8.517911E-5
-8.010500	8.628715E-5
-8.002500	8.746691E-5
-7.994500	8.827890E-5
-7.986500	8.938683E-5
-7.978500	9.046518E-5
-7.970500	9.150966E-5
-7.962500	9.237661E-5
-7.954500	9.359024E-5
-7.946500	9.476161E-5
-7.938500	9.590772E-5
-7.930500	9.700714E-5
-7.922500	9.800098E-5
-7.914500	9.946409E-5
-7.906500	0.000100
-7.898500	0.000102
-7.890500	0.000103
-7.882500	0.000104
-7.874500	0.000105
-7.866500	0.000106
-7.858500	0.000107
-7.850500	0.000109
-7.842500	0.000110
-7.834500	0.000111
-7.826500	0.000112
-7.818500	0.000113
-7.810500	0.000115
-7.802500	0.000116
-7.794500	0.000117
-7.786500	0.000119
-7.778500	0.000120
-7.770500	0.000121
-7.762500	0.000123
-7.754500	0.000124
-7.746500	0.000125
-7.738500	0.000126
-7.730500	0.000128
-7.722500	0.000129
-7.714500	0.000130
-7.706500	0.000132
-7.698500	0.000133
-7.690500	0.000134
-7.682500	0.000136
-7.674500	0.000137
-7.666500	0.000138
-7.658500	0.000140
-7.650500	0.000141
-7.642500	0.000143
-7.634500	0.000144
-7.626500	0.000145
-7.618500	0.000147
-7.610500	0.000148
-7.602500	0.000149
-7.594500	0.000151
-7.586500	0.000152
-7.578500	0.000154
-7.570500	0.000155
-7.562500	0.000156
-7.554500	0.000157
-7.546500	0.000159
-7.538500	0.000161
-7.530500	0.000162
-7.522500	0.000163
-7.514500	0.000164
-7.506500	0.000166
-7.498500	0.000167
-7.490500	0.000168
-7.482000	0.000170
-7.474000	0.000171
-7.466000	0.000172
-7.458000	0.000174
-7.450000	0.000175
-7.442000	0.000176
-7.434000	0.000177
-7.426000	0.000179
-7.418000	0.000180
-7.410000	0.000181
-7.402000	0.000182
-7.394000	0.000184
-7.386000	0.000185
-7.378000	0.000186
-7.370000	0.000187
-7.362000	0.000188
-7.354000	0.000189
-7.346000	0.000190
-7.338000	0.000191
-7.330000	0.000192
-7.322000	0.000193
-7.314000	0.000194
-7.306000	0.000194
-7.298000	0.000196
-7.290000	0.000196
-7.282000	0.000197
-7.274000	0.000198
-7.266000	0.000198
-7.258000	0.000199
-7.250000	0.000200
-7.242000	0.000201
